ts,symbol,action,side,qty,price,stop,reason,note,lev,fee,pnl,regime
2025-09-20T08:24:27.429143+00:00,BTC/USDT,OPEN,short,0.0025913516230930893,115769.7,115786.85195163783,,,,,,
2025-09-20T08:24:29.321249+00:00,ETH/USDT,OPEN,short,0.06705753760251419,4473.77,4475.718280873657,,,,,,
2025-09-20T08:25:31.225786+00:00,BTC/USDT,OPEN,short,0.0025913516230930893,115769.7,115785.64109794941,,,,,,
2025-09-20T08:25:33.087257+00:00,ETH/USDT,OPEN,short,0.06706893121186851,4473.01,4474.8921791786,,,,,,
2025-09-20T08:26:34.563453+00:00,BTC/USDT,OPEN,short,0.0025913516230930893,115769.7,115784.51673381017,,,,,,
2025-09-20T08:26:36.414211+00:00,ETH/USDT,OPEN,short,0.06707267995600032,4472.76,4474.635492910741,,,,,,
2025-09-20T08:27:37.826687+00:00,BTC/USDT,OPEN,short,0.002591454592100728,115765.1,115779.52982425231,,,,,,
2025-09-20T08:27:39.700200+00:00,ETH/USDT,OPEN,short,0.06707717900215988,4472.46,4474.245814845688,,,,,,
2025-09-20T08:28:41.100689+00:00,BTC/USDT,OPEN,short,0.002591483693520772,115763.8,115777.38789803021,,,,,,
2025-09-20T08:28:42.930983+00:00,ETH/USDT,OPEN,short,0.06707777892058438,4472.42,4474.136113785282,,,,,,
2025-09-20T08:29:44.301250+00:00,BTC/USDT,OPEN,short,0.002591539659627181,115761.3,115774.26529306886,,,,,,
2025-09-20T08:29:46.164770+00:00,ETH/USDT,OPEN,short,0.0670690811535882,4473.0,4474.680677086333,,,,,,
2025-09-20T08:30:47.563225+00:00,BTC/USDT,OPEN,short,0.002591539659627181,115761.3,115773.35348642108,,,,,,
2025-09-20T08:30:49.426661+00:00,ETH/USDT,OPEN,short,0.06707567925304522,4472.56,4474.1592001515955,,,,,,
2025-09-20T08:31:50.807856+00:00,BTC/USDT,OPEN,short,0.0025914725005895594,115764.3,115775.93538024815,,,,,,
2025-09-20T08:31:52.663360+00:00,ETH/USDT,OPEN,short,0.06705573896541935,4473.89,4475.610685855053,,,,,,
2025-09-20T08:32:54.716764+00:00,ETH/USDT,OPEN,long,0.06704075407440183,4474.89,4472.862016195819,,,,,,
2025-09-20T08:34:58.639143+00:00,ETH/USDT,OPEN,long,0.06704345086050269,4474.71,4472.6284221280275,,,,,,
2025-09-20T08:36:01.156998+00:00,ETH/USDT,OPEN,long,0.06704210244033254,4474.8,4472.75710626174,,,,,,
2025-09-20T08:37:02.984181+00:00,BTC/USDT,OPEN,short,0.0025910651436961544,115782.5,115794.75599273828,,,,,,
2025-09-20T08:37:04.809662+00:00,ETH/USDT,OPEN,short,0.06706428335106811,4473.32,4475.279229804928,,,,,,
2025-09-20T08:38:06.170179+00:00,BTC/USDT,OPEN,short,0.0025910651436961544,115782.5,115793.09521822842,,,,,,
2025-09-20T08:38:08.004001+00:00,ETH/USDT,OPEN,short,0.06706053554543687,4473.57,4475.429182778045,,,,,,
2025-09-20T08:39:09.638651+00:00,BTC/USDT,OPEN,short,0.0025910651436961544,115782.5,115792.35270264067,,,,,,
2025-09-20T08:39:11.505719+00:00,ETH/USDT,OPEN,long,0.0670397053828414,4474.96,4472.870146604059,,,,,,
2025-09-20T08:40:12.879849+00:00,BTC/USDT,OPEN,long,0.0025900584921542814,115827.5,115812.38065367039,,,,,,
2025-09-20T08:40:14.737760+00:00,ETH/USDT,OPEN,long,0.06703281479727041,4475.42,4473.3470749078515,,,,,,
2025-09-20T08:41:16.138327+00:00,BTC/USDT,OPEN,long,0.0025899869378325437,115830.7,115816.18101514291,,,,,,
2025-09-20T08:41:17.971664+00:00,ETH/USDT,OPEN,long,0.06703146680490045,4475.51,4473.506773638924,,,,,,
2025-09-20T08:42:19.387913+00:00,BTC/USDT,OPEN,long,0.002590103215613142,115825.5,115811.3140038572,,,,,,
2025-09-20T08:42:21.380759+00:00,ETH/USDT,OPEN,long,0.06704000500565371,4474.94,4473.00077960349,,,,,,
2025-09-20T08:43:22.754376+00:00,BTC/USDT,OPEN,long,0.0025902262130892764,115820.0,115806.05586072455,,,,,,
2025-09-20T08:43:24.617740+00:00,ETH/USDT,OPEN,short,0.06706893121186851,4473.01,4475.087847511046,,,,,,
2025-09-20T08:44:25.998325+00:00,BTC/USDT,OPEN,long,0.0025899847018236942,115830.8,115817.10799312177,,,,,,
2025-09-20T08:44:27.851552+00:00,ETH/USDT,OPEN,long,0.0670391061452514,4475.0,4472.92628445403,,,,,,
2025-09-20T08:45:29.218734+00:00,BTC/USDT,OPEN,long,0.0025899824658187067,115830.9,115818.17170789879,,,,,,
2025-09-20T08:45:31.066470+00:00,ETH/USDT,OPEN,long,0.06704854538180795,4474.37,4472.31154985017,,,,,,
2025-09-20T08:46:32.422056+00:00,BTC/USDT,OPEN,long,0.0025899847018236942,115830.8,115818.96658590602,,,,,,
2025-09-20T08:46:34.260299+00:00,ETH/USDT,OPEN,short,0.06706398351120192,4473.34,4475.437948608515,,,,,,
2025-09-20T08:47:35.596786+00:00,BTC/USDT,OPEN,long,0.0025903693521313557,115813.6,115800.01182976988,,,,,,
2025-09-20T08:47:37.459342+00:00,ETH/USDT,OPEN,short,0.06708047868629592,4472.24,4474.300850238519,,,,,,
2025-09-20T08:48:38.864581+00:00,BTC/USDT,OPEN,long,0.002590572905197985,115804.5,115790.78037254141,,,,,,
2025-09-20T08:48:40.712654+00:00,ETH/USDT,OPEN,short,0.0670803286936106,4472.25,4474.604565017401,,,,,,
2025-09-20T08:49:42.759949+00:00,ETH/USDT,OPEN,short,0.06708692900637549,4471.81,4473.997810373301,,,,,,
2025-09-20T08:50:45.372942+00:00,ETH/USDT,OPEN,short,0.06708422872144168,4471.99,4474.146436162963,,,,,,
2025-09-20T08:51:47.190870+00:00,BTC/USDT,OPEN,short,0.002591933729438406,115743.7,115763.42457052716,,,,,,
2025-09-20T08:51:49.030345+00:00,ETH/USDT,OPEN,short,0.06710928971527766,4470.32,4472.5609764370365,,,,,,
2025-09-20T08:52:50.587643+00:00,BTC/USDT,OPEN,short,0.0025919314900668547,115743.8,115764.81567263237,,,,,,
2025-09-20T08:52:52.453027+00:00,ETH/USDT,OPEN,short,0.06712400488662755,4469.34,4471.679478120106,,,,,,
2025-09-20T08:53:53.845057+00:00,BTC/USDT,OPEN,short,0.0025921173710745623,115735.5,115756.20026744434,,,,,,
2025-09-20T08:53:55.704311+00:00,ETH/USDT,OPEN,short,0.06714413607878245,4468.0,4470.428188866629,,,,,,
2025-09-20T08:54:57.087590+00:00,BTC/USDT,OPEN,short,0.002592240559923961,115730.0,115750.0216769126,,,,,,
2025-09-20T08:54:58.906057+00:00,ETH/USDT,OPEN,short,0.06718398333837212,4465.35,4468.034746804728,,,,,,
2025-09-20T08:56:00.281832+00:00,BTC/USDT,OPEN,short,0.002592912705272256,115700.0,115722.89155713313,,,,,,
2025-09-20T08:56:02.130936+00:00,ETH/USDT,OPEN,short,0.06717119699073038,4466.2,4468.82012203296,,,,,,
2025-09-20T08:57:03.543187+00:00,BTC/USDT,OPEN,short,0.002592975456622978,115697.2,115721.17073162361,,,,,,
2025-09-20T08:57:05.393017+00:00,ETH/USDT,OPEN,short,0.06717676221441479,4465.83,4468.20337052842,,,,,,
2025-09-20T08:58:06.798541+00:00,BTC/USDT,OPEN,short,0.0025933340940446675,115681.2,115704.03190634893,,,,,,
2025-09-20T08:58:08.704184+00:00,ETH/USDT,OPEN,short,0.06719707558327062,4464.48,4466.92812977639,,,,,,
2025-09-20T08:59:10.046480+00:00,BTC/USDT,OPEN,short,0.002593919334296542,115655.1,115679.7775865077,,,,,,
2025-09-20T08:59:11.935962+00:00,ETH/USDT,OPEN,short,0.06720761327843218,4463.78,4466.4214266290965,,,,,,
2025-09-20T09:00:13.361759+00:00,BTC/USDT,OPEN,short,0.0025938184119606153,115659.6,115686.92204461429,,,,,,
2025-09-20T09:00:15.219232+00:00,ETH/USDT,OPEN,short,0.06720219347959518,4464.14,4466.937651257631,,,,,,
2025-09-20T09:01:16.595031+00:00,BTC/USDT,OPEN,short,0.0025938206545938727,115659.5,115688.66434755,,,,,,
2025-09-20T09:01:18.481219+00:00,ETH/USDT,OPEN,short,0.06718338151874752,4465.39,4468.160370045352,,,,,,
2025-09-20T09:02:19.860615+00:00,BTC/USDT,OPEN,short,0.002593621075419043,115668.4,115696.67607782703,,,,,,
2025-09-20T09:02:21.728802+00:00,ETH/USDT,OPEN,short,0.06717691263866435,4465.82,4468.657588511499,,,,,,
2025-09-20T09:03:23.403689+00:00,BTC/USDT,OPEN,short,0.0025940292364388475,115650.2,115678.91452124756,,,,,,
2025-09-20T09:03:25.290665+00:00,ETH/USDT,OPEN,short,0.06722930121864312,4462.34,4465.533985250474,,,,,,
2025-09-20T09:04:26.692313+00:00,BTC/USDT,OPEN,short,0.0025940314794366797,115650.1,115676.77776972987,,,,,,
2025-09-20T09:04:28.597903+00:00,ETH/USDT,OPEN,short,0.06718940020022442,4464.99,4468.139823038705,,,,,,
2025-09-20T09:05:29.964487+00:00,BTC/USDT,OPEN,short,0.002593204076516808,115687.0,115716.75078617774,,,,,,
2025-09-20T09:06:32.514502+00:00,BTC/USDT,OPEN,short,0.0025930113159013824,115695.6,115724.46858716504,,,,,,
2025-09-20T09:06:34.371560+00:00,ETH/USDT,OPEN,long,0.06711995006275716,4469.61,4466.282142379891,,,,,,
2025-09-20T09:07:35.753482+00:00,BTC/USDT,OPEN,short,0.002592914946339625,115699.9,115727.33205542876,,,,,,
2025-09-20T09:08:38.333883+00:00,BTC/USDT,OPEN,short,0.0025929149463396256,115699.9,115725.38690861242,,,,,,
2025-09-20T09:09:41.019612+00:00,BTC/USDT,OPEN,long,0.002592312238824542,115726.8,115699.49685016602,,,,,,
2025-09-20T09:10:43.906785+00:00,BTC/USDT,OPEN,long,0.002592213681358182,115731.2,115705.23789148069,,,,,,
2025-09-20T09:11:46.473428+00:00,BTC/USDT,OPEN,long,0.002592157686136363,115733.7,115709.24640943615,,,,,,
2025-09-20T09:11:48.349835+00:00,ETH/USDT,OPEN,short,0.06714984712218139,4467.62,4470.6244040204865,,,,,,
2025-09-20T09:12:49.728471+00:00,BTC/USDT,OPEN,long,0.002592157686136363,115733.7,115710.97880876214,,,,,,
2025-09-20T09:12:51.646472+00:00,ETH/USDT,OPEN,long,0.06712745938229311,4469.11,4466.159584021792,,,,,,
2025-09-20T09:13:53.140878+00:00,BTC/USDT,OPEN,long,0.002592157686136363,115733.7,115712.58746527912,,,,,,
2025-09-20T09:13:55.016728+00:00,ETH/USDT,OPEN,short,0.06714834412183396,4467.72,4470.661100551193,,,,,,
2025-09-20T09:14:56.410408+00:00,BTC/USDT,OPEN,long,0.0025921599258987883,115733.6,115713.9812177592,,,,,,
2025-09-20T09:15:59.227764+00:00,BTC/USDT,OPEN,long,0.0025921599258987883,115733.6,115714.22541649069,,,,,,
2025-09-20T09:16:01.117312+00:00,ETH/USDT,OPEN,long,0.067122352862209,4469.45,4466.66679886876,,,,,,
2025-09-20T09:17:02.559481+00:00,BTC/USDT,OPEN,long,0.002592159925898788,115733.6,115715.5950295985,,,,,,
2025-09-20T09:18:05.089178+00:00,BTC/USDT,OPEN,long,0.002592157686136363,115733.7,115718.14775511298,,,,,,
2025-09-20T09:19:07.678554+00:00,BTC/USDT,OPEN,long,0.0025921576861363633,115733.7,115719.24434403349,,,,,,
2025-09-20T09:20:10.239817+00:00,BTC/USDT,OPEN,long,0.002592159925898788,115733.6,115720.16260517396,,,,,,
2025-09-20T09:20:12.214155+00:00,ETH/USDT,OPEN,short,0.06715601012712633,4467.21,4469.553308810357,,,,,,
2025-09-20T09:21:13.609693+00:00,BTC/USDT,OPEN,short,0.002593139072641605,115689.9,115708.21023397111,,,,,,
2025-09-20T09:21:15.464222+00:00,ETH/USDT,OPEN,short,0.06717315223451491,4466.07,4468.432460221861,,,,,,
2025-09-20T09:22:17.588233+00:00,ETH/USDT,OPEN,short,0.06717164819073165,4466.17,4468.646468165199,,,,,,
2025-09-20T09:23:19.453952+00:00,BTC/USDT,OPEN,long,0.002592157686136363,115733.7,115711.94168601469,,,,,,
2025-09-20T09:23:21.320128+00:00,ETH/USDT,OPEN,short,0.06715165081141579,4467.5,4469.984271459521,,,,,,
2025-09-20T09:24:22.701772+00:00,BTC/USDT,OPEN,long,0.002592135288724989,115734.7,115712.04891252384,,,,,,
2025-09-20T09:24:24.522973+00:00,ETH/USDT,OPEN,short,0.06717706306358756,4465.81,4468.255496967515,,,,,,
2025-09-20T09:25:25.887400+00:00,BTC/USDT,OPEN,short,0.0025928634027702156,115702.2,115727.55866286051,,,,,,
2025-09-20T09:25:27.768260+00:00,ETH/USDT,OPEN,short,0.06720144079889073,4464.19,4466.717145143303,,,,,,
2025-09-20T09:26:29.196089+00:00,BTC/USDT,OPEN,short,0.0025928634027702156,115702.2,115725.76161551333,,,,,,
2025-09-20T09:26:31.040142+00:00,ETH/USDT,OPEN,short,0.06719993548806193,4464.29,4466.850818449395,,,,,,
2025-09-20T09:27:33.114278+00:00,ETH/USDT,OPEN,short,0.06719316242379175,4464.74,4467.119331417295,,,,,,
2025-09-20T09:28:34.973304+00:00,BTC/USDT,OPEN,short,0.002592607956195296,115713.6,115738.88490608767,,,,,,
2025-09-20T09:28:36.847277+00:00,ETH/USDT,OPEN,short,0.06719827972403906,4464.4,4466.657950601773,,,,,,
2025-09-20T09:29:38.258568+00:00,BTC/USDT,OPEN,short,0.0025926975808403105,115709.6,115733.66353524468,,,,,,
2025-09-20T09:29:40.160000+00:00,ETH/USDT,OPEN,short,0.06721273278009786,4463.44,4465.669831681239,,,,,,
2025-09-20T09:30:41.548367+00:00,BTC/USDT,OPEN,short,0.0025930113159013824,115695.6,115719.82940517618,,,,,,
2025-09-20T09:30:43.433232+00:00,ETH/USDT,OPEN,short,0.06723050651463608,4462.26,4464.49617023462,,,,,,
2025-09-20T09:31:44.851403+00:00,BTC/USDT,OPEN,short,0.0025930113159013824,115695.6,115718.11301909217,,,,,,
2025-09-20T09:31:46.694969+00:00,ETH/USDT,OPEN,short,0.06727256826483864,4459.47,4462.165729503576,,,,,,
2025-09-20T09:32:48.079051+00:00,BTC/USDT,OPEN,short,0.00259302476338649,115695.0,115715.99066058558,,,,,,
2025-09-20T09:32:50.019080+00:00,ETH/USDT,OPEN,short,0.06730984967466906,4457.0,4460.023177396178,,,,,,
2025-09-20T09:33:51.409715+00:00,BTC/USDT,OPEN,short,0.0025937354372562427,115663.3,115687.33418482947,,,,,,
2025-09-20T09:33:53.650565+00:00,ETH/USDT,OPEN,short,0.06733991618425099,4455.01,4458.16009329645,,,,,,
2025-09-20T09:34:55.094509+00:00,BTC/USDT,OPEN,short,0.0025938498091791157,115658.2,115681.20827366818,,,,,,
2025-09-20T09:34:57.112622+00:00,ETH/USDT,OPEN,short,0.06733991618425099,4455.01,4458.41365806099,,,,,,
2025-09-20T09:35:58.478679+00:00,BTC/USDT,OPEN,short,0.002594774124912426,115617.0,115644.26482554902,,,,,,
2025-09-20T09:36:00.380610+00:00,ETH/USDT,OPEN,short,0.06733477729022411,4455.35,4458.687682485205,,,,,,
2025-09-20T09:37:01.788518+00:00,BTC/USDT,OPEN,short,0.0025941705528782755,115643.9,115673.08876658123,,,,,,
2025-09-20T09:37:03.663626+00:00,ETH/USDT,OPEN,short,0.06730396038937583,4457.39,4460.778460266874,,,,,,
2025-09-20T09:38:05.026250+00:00,BTC/USDT,OPEN,short,0.0025949761262196386,115608.0,115638.03725281749,,,,,,
2025-09-20T09:38:06.957716+00:00,ETH/USDT,OPEN,short,0.06731453163670797,4456.69,4459.786886658681,,,,,,
2025-09-20T09:39:08.417756+00:00,BTC/USDT,OPEN,short,0.0025944689381530496,115630.6,115661.5172449632,,,,,,
2025-09-20T09:39:10.499829+00:00,ETH/USDT,OPEN,short,0.06729882698144572,4457.73,4460.748435570817,,,,,,
2025-09-20T09:40:11.924194+00:00,BTC/USDT,OPEN,short,0.002594410601799483,115633.2,115663.76703358826,,,,,,
2025-09-20T09:40:13.760653+00:00,ETH/USDT,OPEN,short,0.06727588720076247,4459.25,4462.347424866779,,,,,,
2025-09-20T09:41:15.189599+00:00,BTC/USDT,OPEN,short,0.0025948683882753465,115612.8,115643.90408220951,,,,,,
2025-09-20T09:41:17.080374+00:00,ETH/USDT,OPEN,short,0.06727558546578252,4459.27,4462.476996559968,,,,,,
2025-09-20T09:42:18.523775+00:00,BTC/USDT,OPEN,short,0.0025945025949350117,115629.1,115660.15889266394,,,,,,
2025-09-20T09:43:21.059763+00:00,BTC/USDT,OPEN,short,0.002594807789612984,115615.5,115646.17203298386,,,,,,
2025-09-20T09:43:22.973305+00:00,ETH/USDT,OPEN,short,0.06725220923507337,4460.82,4464.161550240847,,,,,,
2025-09-20T09:44:24.349957+00:00,BTC/USDT,OPEN,short,0.0025949289897681947,115610.1,115639.31178572991,,,,,,
2025-09-20T09:45:26.845351+00:00,BTC/USDT,OPEN,short,0.0025949312343222907,115610.0,115637.13951532062,,,,,,
2025-09-20T09:46:29.684170+00:00,BTC/USDT,OPEN,short,0.0025948212557377983,115614.9,115640.75199892017,,,,,,
2025-09-20T09:47:32.220091+00:00,BTC/USDT,OPEN,short,0.002594823500105523,115614.8,115638.81971328302,,,,,,
2025-09-20T09:48:34.925547+00:00,BTC/USDT,OPEN,short,0.0025949312343222907,115610.0,115633.00401947708,,,,,,
2025-09-20T09:48:36.753108+00:00,ETH/USDT,OPEN,short,0.06725492306036801,4460.64,4463.159776755175,,,,,,
2025-09-20T09:49:38.145501+00:00,BTC/USDT,OPEN,short,0.002594670891944066,115621.6,115644.94658951444,,,,,,
2025-09-20T09:49:40.043216+00:00,ETH/USDT,OPEN,long,0.06721062465554554,4463.58,4460.646533829379,,,,,,
2025-09-20T09:50:41.416499+00:00,BTC/USDT,OPEN,short,0.0025947853463822207,115616.5,115638.92183312055,,,,,,
2025-09-20T09:50:43.245061+00:00,ETH/USDT,OPEN,long,0.0672210159784355,4462.89,4460.067597739526,,,,,,
2025-09-20T09:51:44.647146+00:00,BTC/USDT,OPEN,short,0.002594686600778925,115620.9,115644.745783816,,,,,,
2025-09-20T09:51:46.524284+00:00,ETH/USDT,OPEN,long,0.06718940020022442,4464.99,4462.0663407581305,,,,,,
2025-09-20T09:52:47.895409+00:00,BTC/USDT,OPEN,short,0.002594383678213404,115634.4,115658.34761558425,,,,,,
2025-09-20T09:52:49.852326+00:00,ETH/USDT,OPEN,long,0.06719331292149805,4464.73,4461.668030703978,,,,,,
2025-09-20T09:53:51.227072+00:00,BTC/USDT,OPEN,short,0.002594385921824234,115634.3,115656.55135732824,,,,,,
2025-09-20T09:53:53.062387+00:00,ETH/USDT,OPEN,long,0.0671909050390939,4464.89,4461.922457082266,,,,,,
2025-09-20T09:54:54.428917+00:00,BTC/USDT,OPEN,short,0.002594385921824234,115634.3,115654.97626037622,,,,,,
2025-09-20T09:54:56.468190+00:00,ETH/USDT,OPEN,long,0.06719843024466948,4464.39,4461.560138719247,,,,,,
2025-09-20T09:55:57.852133+00:00,BTC/USDT,OPEN,short,0.0025943859218242335,115634.3,115653.51367034935,,,,,,
2025-09-20T09:55:59.669868+00:00,ETH/USDT,OPEN,long,0.06720490326974256,4463.96,4461.269414525015,,,,,,
2025-09-20T09:57:01.063967+00:00,BTC/USDT,OPEN,short,0.0025949110334752175,115610.9,115632.16983675296,,,,,,
2025-09-20T09:58:03.620779+00:00,BTC/USDT,OPEN,short,0.0025947853463822203,115616.5,115637.06484841347,,,,,,
2025-09-20T09:58:05.479726+00:00,ETH/USDT,OPEN,long,0.06721182928195363,4463.5,4461.130577154321,,,,,,
2025-09-20T09:59:06.887082+00:00,BTC/USDT,OPEN,short,0.002594908788956068,115611.0,115629.50234378509,,,,,,
2025-09-20T09:59:08.754228+00:00,ETH/USDT,OPEN,long,0.06721182928195363,4463.5,4461.16339307187,,,,,,
2025-09-20T10:00:10.140365+00:00,BTC/USDT,OPEN,short,0.002594908788956068,115611.0,115629.65523759635,,,,,,
2025-09-20T10:00:11.969152+00:00,ETH/USDT,OPEN,long,0.06720369889158699,4464.04,4461.722334383063,,,,,,
2025-09-20T10:01:13.356316+00:00,BTC/USDT,OPEN,long,0.0025938767216856745,115657.0,115633.48952427278,,,,,,
2025-09-20T10:01:15.422148+00:00,ETH/USDT,OPEN,long,0.06715420620370557,4467.33,4464.789718661824,,,,,,
2025-09-20T10:02:17.099837+00:00,BTC/USDT,OPEN,long,0.002593618833130887,115668.5,115645.1290480492,,,,,,
2025-09-20T10:02:18.982945+00:00,ETH/USDT,OPEN,long,0.06715841550911675,4467.05,4464.527187737,,,,,,
2025-09-20T10:03:21.004803+00:00,BTC/USDT,OPEN,long,0.002593618833130887,115668.5,115646.78411604569,,,,,,
2025-09-20T10:03:22.945688+00:00,ETH/USDT,OPEN,long,0.06715766380873497,4467.1,4464.64789881701,,,,,,
2025-09-20T10:04:24.300944+00:00,BTC/USDT,OPEN,long,0.0025933878982147113,115678.8,115654.70872000161,,,,,,
2025-09-20T10:04:26.149690+00:00,ETH/USDT,OPEN,long,0.06714954651672919,4467.64,4464.8859060443665,,,,,,
2025-09-20T10:05:27.559851+00:00,BTC/USDT,OPEN,long,0.0025933475448778787,115680.6,115657.96319918518,,,,,,
2025-09-20T10:05:29.437634+00:00,ETH/USDT,OPEN,long,0.06714984712218139,4467.62,4465.05976989834,,,,,,
2025-09-20T10:06:30.832460+00:00,BTC/USDT,OPEN,long,0.0025939507339583605,115653.7,115629.09746046786,,,,,,
2025-09-20T10:06:32.660787+00:00,ETH/USDT,OPEN,long,0.06717751434239931,4465.78,4462.944378170907,,,,,,
2025-09-20T10:07:34.049107+00:00,BTC/USDT,OPEN,long,0.0025939484911001627,115653.8,115630.94049900587,,,,,,
2025-09-20T10:07:35.906864+00:00,ETH/USDT,OPEN,long,0.06715089926245929,4467.55,4464.702432791353,,,,,,
2025-09-20T10:08:37.299715+00:00,BTC/USDT,OPEN,long,0.0025935134499607514,115673.2,115649.38556540341,,,,,,
2025-09-20T10:08:39.423636+00:00,ETH/USDT,OPEN,long,0.06714428635695245,4467.99,4465.286034530745,,,,,,
2025-09-20T10:09:40.825343+00:00,BTC/USDT,OPEN,long,0.0025935134499607514,115673.2,115651.07231073173,,,,,,
2025-09-20T10:09:42.715501+00:00,ETH/USDT,OPEN,long,0.06716157283448701,4466.84,4464.1644810438565,,,,,,
2025-09-20T10:10:44.153606+00:00,BTC/USDT,OPEN,long,0.002593513449960752,115673.2,115652.6385742509,,,,,,
2025-09-20T10:10:46.011700+00:00,ETH/USDT,OPEN,long,0.06714368524830855,4468.03,4465.3727323978665,,,,,,
2025-09-20T10:11:47.430006+00:00,BTC/USDT,OPEN,long,0.002592715506512901,115708.8,115684.6766352738,,,,,,
2025-09-20T10:11:49.505588+00:00,ETH/USDT,OPEN,long,0.06706848139073203,4473.04,4469.619169879651,,,,,,
2025-09-20T10:12:50.951902+00:00,BTC/USDT,OPEN,long,0.002592717747239404,115708.7,115686.28544703995,,,,,,
2025-09-20T10:12:52.966533+00:00,ETH/USDT,OPEN,long,0.06708782914966176,4471.75,4468.384943459677,,,,,,
2025-09-20T10:13:54.416006+00:00,BTC/USDT,OPEN,long,0.0025930516587751463,115693.8,115670.04362939425,,,,,,
2025-09-20T10:13:56.264376+00:00,ETH/USDT,OPEN,long,0.06709608158883522,4471.2,4467.929590355414,,,,,,
2025-09-20T10:14:57.660746+00:00,BTC/USDT,OPEN,long,0.002593051658775146,115693.8,115671.72622729465,,,,,,
2025-09-20T10:14:59.514261+00:00,ETH/USDT,OPEN,long,0.06710583708939616,4470.55,4467.417476758598,,,,,,
2025-09-20T10:16:00.934733+00:00,BTC/USDT,OPEN,long,0.0025924959341022103,115718.6,115694.5457824879,,,,,,
2025-09-20T10:16:02.828103+00:00,ETH/USDT,OPEN,long,0.06711709696183274,4469.8,4466.648371275842,,,,,,
2025-09-20T10:17:04.234179+00:00,BTC/USDT,OPEN,long,0.00259249369375909,115718.7,115696.34965516733,,,,,,
2025-09-20T10:17:06.121446+00:00,ETH/USDT,OPEN,long,0.06711709696183274,4469.8,4466.929871151108,,,,,,
2025-09-20T10:18:07.501710+00:00,BTC/USDT,OPEN,long,0.0025926639708722843,115711.1,115688.01832511878,,,,,,
2025-09-20T10:18:09.348457+00:00,ETH/USDT,OPEN,long,0.06713046358060466,4468.91,4466.043043619907,,,,,,
2025-09-20T10:19:10.744915+00:00,BTC/USDT,OPEN,long,0.002592908223149139,115700.2,115677.30681210008,,,,,,
2025-09-20T10:19:12.668436+00:00,ETH/USDT,OPEN,long,0.06713677327240299,4468.49,4465.791907851138,,,,,,
2025-09-20T10:20:14.054709+00:00,BTC/USDT,OPEN,long,0.0025929956273450403,115696.3,115673.8206112358,,,,,,
2025-09-20T10:20:16.020522+00:00,ETH/USDT,OPEN,long,0.06712911165808905,4469.0,4466.260955249526,,,,,,
2025-09-20T10:21:17.437716+00:00,BTC/USDT,OPEN,long,0.002592155446377808,115733.8,115707.56913900467,,,,,,
2025-09-20T10:21:19.271324+00:00,ETH/USDT,OPEN,long,0.06710553687784779,4470.57,4467.8409890582325,,,,,,
2025-09-20T10:22:20.642331+00:00,BTC/USDT,OPEN,long,0.002592536260940503,115716.8,115689.99991479005,,,,,,
2025-09-20T10:22:22.519059+00:00,ETH/USDT,OPEN,long,0.06709893290330374,4471.01,4468.177551064277,,,,,,
2025-09-20T10:23:23.905724+00:00,BTC/USDT,OPEN,long,0.002592758080978749,115706.9,115680.17134944789,,,,,,
2025-09-20T10:23:25.770193+00:00,ETH/USDT,OPEN,long,0.06709938313300441,4470.98,4468.281297416828,,,,,,
2025-09-20T10:24:27.202846+00:00,BTC/USDT,OPEN,long,0.0025928365112866175,115703.4,115678.1009469363,,,,,,
2025-09-20T10:24:29.038148+00:00,ETH/USDT,OPEN,long,0.06711904905731295,4469.67,4466.981919029913,,,,,,
2025-09-20T10:25:30.688770+00:00,BTC/USDT,OPEN,short,0.0025942513120426006,115640.3,115672.62463090608,,,,,,
2025-09-20T10:26:33.254855+00:00,BTC/USDT,OPEN,short,0.002594222148431014,115641.6,115671.63001441279,,,,,,
2025-09-20T10:26:35.107908+00:00,ETH/USDT,OPEN,short,0.06714789323484975,4467.75,4470.376924043449,,,,,,
2025-09-20T10:27:36.550686+00:00,BTC/USDT,OPEN,short,0.0025938520518666653,115658.1,115688.1880746078,,,,,,
2025-09-20T10:28:39.112707+00:00,BTC/USDT,OPEN,short,0.002593659194910895,115666.7,115695.88178356437,,,,,,
2025-09-20T10:28:40.970056+00:00,ETH/USDT,OPEN,long,0.06712100126634955,4469.54,4466.8423825485415,,,,,,
2025-09-20T10:30:44.776590+00:00,ETH/USDT,OPEN,short,0.06715089926245929,4467.55,4470.167231373962,,,,,,
2025-09-20T10:31:46.646180+00:00,BTC/USDT,OPEN,short,0.0025938004710341655,115660.4,115686.72666334009,,,,,,
2025-09-20T10:31:48.521830+00:00,ETH/USDT,OPEN,short,0.0671892497200448,4465.0,4467.788551581944,,,,,,
2025-09-20T10:32:49.948479+00:00,BTC/USDT,OPEN,short,0.0025937982284358102,115660.5,115684.96047310151,,,,,,
2025-09-20T10:32:51.854140+00:00,ETH/USDT,OPEN,short,0.06719225945171116,4464.8,4467.606308101602,,,,,,
2025-09-20T10:33:53.287145+00:00,BTC/USDT,OPEN,short,0.002593800471034166,115660.4,115683.12758216569,,,,,,
2025-09-20T10:33:55.155047+00:00,ETH/USDT,OPEN,short,0.0671963230172045,4464.53,4467.26820446169,,,,,,
2025-09-20T10:34:56.534815+00:00,BTC/USDT,OPEN,short,0.0025937982284358102,115660.5,115681.61846915387,,,,,,
